page_id,page_title,page_url,links,pagerank
1056,RootMyRoku: A Root Jailbreak for Roku OS via rmDevNull / Llamasoft,https://www.psxhax.com/threads/rootmyroku-a-root-jailbreak-for-roku-os-via-rmdevnull-llamasoft.9900/,"https://www.psxhax.com/threads/hashtomagnet-based-on-hash2magnet-tool-for-reviving-dead-torrents.8352/,https://www.psxhax.com/threads/hulu-live-tv-streaming-service-is-now-available-on-playstation-4.7364/",6.352047284676626e-05
3821,PS Vita Package Installer Guide for Firmware 3.60 by xXDarkCodeXx,https://www.psxhax.com/threads/ps-vita-package-installer-guide-for-firmware-3-60-by-xxdarkcodexx.694/,"https://www.psxhax.com/threads/ps-vitashell-0-5-by-the-flow-is-updated-and-open-sourced.153/#post-4730,https://www.psxhax.com/threads/ps-vitadump-vitatoolchain-pkg-installer-2-0-tutorial-by-silica.664/,https://www.psxhax.com/threads/henkaku-by-yifan-lu-brings-ps-vita-homebrew-to-3-60-ofw-and-below.621/,https://www.psxhax.com/threads/tokyo-xanadu-rumored-as-first-decrypted-ps-vita-game-backup.693/,https://www.psxhax.com/threads/playstation-vita-system-software-3-60-update-is-now-live.335/",6.352047284676626e-05
3823,[RELEASE] PS3 Game Manager 0.41a,https://www.psxhax.com/threads/release-ps3-game-manager-0-41a.691/,"https://www.psxhax.com/threads/webman-mod-v1-43-20.91/#post-4710,https://www.psxhax.com/threads/ps3-manager-0-40a-by-developer-francesco2013-is-released.629/",6.352047284676626e-05
3827,PS4LIB 3.55 Doc: PS4 3.55 Library Documentation for Developers,https://www.psxhax.com/threads/ps4lib-3-55-doc-ps4-3-55-library-documentation-for-developers.682/,"https://www.psxhax.com/threads/playstation-4-3-55-system-software-update-live-with-ps4-patches.519/,https://www.psxhax.com/threads/ps4-3-55-file-browser-by-theorywrong.674/",6.352047284676626e-05
3834,Lua Player Plus Vita (LPP-Vita) Lua Interpreter for PS Vita,https://www.psxhax.com/threads/lua-player-plus-vita-lpp-vita-lua-interpreter-for-ps-vita.677/,"https://www.psxhax.com/threads/henkaku-by-yifan-lu-brings-ps-vita-homebrew-to-3-60-ofw-and-below.621/,https://www.psxhax.com/threads/easyrpg-ps-vita-rpg-maker-henkaku-raycast3d-by-rinnegatamante.636/,https://www.psxhax.com/threads/official-henkaku-ps-vita-jailbreak-exploit-site-now-at-henkaku-me.634/,https://www.psxhax.com/threads/vpk-files-archive-list-collection-for-henkaku-on-a-hacked-ps-vita.623/",6.352047284676626e-05
1062,Sony Reveals Play At Home 2021 Free In-game Content Updates,https://www.psxhax.com/threads/sony-reveals-play-at-home-2021-free-in-game-content-updates.9874/,https://www.psxhax.com/threads/play-at-home-2021-update-with-new-ps4-ps5-and-playstation-vr-indies.9318/,6.352047284676626e-05
1061,Spyro Reignited Trilogy PS4 FPKG Mod by SOGKush420,https://www.psxhax.com/threads/spyro-reignited-trilogy-ps4-fpkg-mod-by-sogkush420.9867/,https://www.psxhax.com/threads/spyro-reignited-trilogy-ps4-fpkg-mod-by-sogkush420.9867/post-180952,6.352047284676626e-05
3844,How to Boot OrbisOS on VMware Workstation PS4 Tutorial by RjMan,https://www.psxhax.com/threads/how-to-boot-orbisos-on-vmware-workstation-ps4-tutorial-by-rjman.660/,"https://www.psxhax.com/threads/ps4-devkit-testkit-root-kernel-dump-on-pc-demo-by-esjonne12-sda.610/,https://www.psxhax.com/threads/ps4-kexec-style-code-to-load-linux-kernel-from-orbis-os.208/",6.352047284676626e-05
1017,LibSceUtils for PS4: PlayStation 4 PRX Library by MrReekoFTWxD,https://www.psxhax.com/threads/libsceutils-for-ps4-playstation-4-prx-library-by-mrreekoftwxd.10020/,"https://www.psxhax.com/threads/ps4notify-ps4-notification-tool-for-4-05-ofw-by-vultra.4442/,https://www.psxhax.com/threads/orbis-suite-for-ps4-homebrew-development-orbisftp-by-osm-made-oldschoolmodz.8218/,https://www.psxhax.com/threads/ps4-mono-ui-research-orbis-toolbox-for-homebrew-developers-by-osm-made-oldschoolmodz.9715/,https://www.psxhax.com/threads/playstation-4-ps4-and-playstation-5-ps5-devkit-leak-rumors-surface.9932/",6.352047284676626e-05
1054,New PS5 Gameplay Trailers and Upcoming PlayStation 5 Game Videos,https://www.psxhax.com/threads/new-ps5-gameplay-trailers-and-upcoming-playstation-5-game-videos.9905/,https://www.psxhax.com/threads/the-last-of-us-part-ii-ps5-performance-patch-playstation-5-game-trailers.9895/,6.352047284676626e-05
3847,HENkaku Exploit Teardown Payload Update from Hexkyz / Mike H,https://www.psxhax.com/threads/henkaku-exploit-teardown-payload-update-from-hexkyz-mike-h.655/,"https://www.psxhax.com/threads/henkaku-exploit-teardown-part-2-by-ps-vita-hacker-known-as-h.642/,https://www.psxhax.com/threads/ps-vita-dlc-games-and-savedata-decryption-guides-by-major_tom.632/",6.352047284676626e-05
3848,"HENkaku Installs VitaShell 0.7 Now, Offline Installer from XYZZ",https://www.psxhax.com/threads/henkaku-installs-vitashell-0-7-now-offline-installer-from-xyzz.652/,"https://www.psxhax.com/threads/henkaku-offline-hosting-and-henkaku-koth-challenge-by-yifan-lu.641/,https://www.psxhax.com/threads/ps-vitashell-0-5-by-the-flow-is-updated-and-open-sourced.153/#post-4730",6.352047284676626e-05
3851,HENkaku Android 1.0 / HENkaku Android 1.1 PS Vita by CodeStation,https://www.psxhax.com/threads/henkaku-android-1-0-henkaku-android-1-1-ps-vita-by-codestation.650/,https://www.psxhax.com/threads/adventure-time-is-the-first-ps-vita-vpk-backup-game-not-quite.647/,6.352047284676626e-05
1036,Exploring PS5 Game Help on Rift Apart in Ratchet & Clank Demo Video,https://www.psxhax.com/threads/exploring-ps5-game-help-on-rift-apart-in-ratchet-clank-demo-video.9953/,"https://www.psxhax.com/threads/new-ps5-gameplay-videos-and-trailers-for-the-playstation-5-scene.9942/,https://www.psxhax.com/threads/ps5-system-software-firmware-v3-20-dualsense-controller-update-live.9951/,https://www.psxhax.com/threads/playstation-assistant-sony-patent-leads-to-ps5-ai-voice-assistance-rumors.7084/",6.352047284676626e-05
1026,Everybody's Golf Coins and Gems Locator for PS4 by TheFabulousPika,https://www.psxhax.com/threads/everybodys-golf-coins-and-gems-locator-for-ps4-by-thefabulouspika.9988/,"https://www.psxhax.com/threads/grand-theft-auto-online-ps4-bunker-automation-utility-by-chiggy-playz.7267/,https://www.psxhax.com/threads/final-fantasy-9-ff9-jump-rope-script-for-hail-to-the-king-ps4-trophy.8525/,https://www.psxhax.com/threads/everybodys-golf-hits-ps4-next-week-with-new-playstation-games.2702/,https://www.psxhax.com/threads/ffx-thunder-dodger-script-for-final-fantasy-x-ps4-hd-remaster-by-aurasphere.8085/,https://www.psxhax.com/threads/ps4-remote-simple-afk-detection-script-for-online-games-by-haru0517.7369/",6.352047284676626e-05
3578,Latest PlayStation Store Flash Sale Offers Black Friday PSN Deals,https://www.psxhax.com/threads/latest-playstation-store-flash-sale-offers-black-friday-psn-deals.1163/,https://www.psxhax.com/threads/playstation-store-black-friday-2016-sales-begin-now-on-psn.1147/,6.352047284676626e-05
3469,PS4 Private Static ORTMAPILib.IProcess IProcess by RFOoD x MoDz,https://www.psxhax.com/threads/ps4-private-static-ortmapilib-iprocess-iprocess-by-rfood-x-modz.1435/,"https://www.psxhax.com/threads/ps4-console-manager-tool-source-for-testkits-devkits-by-mrniato.1424/#post-13640,https://www.psxhax.com/threads/ps4-console-manager-tool-source-for-testkits-devkits-by-mrniato.1424/",6.352047284676626e-05
1474,"Sega's Game Gear Micro Arrives October 6th in Japan, Demo Video",https://www.psxhax.com/threads/segas-game-gear-micro-arrives-october-6th-in-japan-demo-video.7488/,"https://www.psxhax.com/threads/game-box-hero-retro-gaming-system-demo-video-and-alternatives.3005/,https://www.psxhax.com/threads/turbografx-16-mini-pc-engine-mini-pc-engine-coregrafx-mini-by-konami.6868/,https://www.psxhax.com/threads/sega-announces-genesis-mini-console-coming-on-september-19-2019.6714/,https://www.psxhax.com/threads/retroarch-1-3-6-beta-for-ps3-cex-dex-and-henkaku-ps-vita-port.633/post-146181",6.352047284676626e-05
3129,Uncharted: The Lost Legacy E3 2017 Extended PS4 Gameplay Video,https://www.psxhax.com/threads/uncharted-the-lost-legacy-e3-2017-extended-ps4-gameplay-video.2414/,https://www.psxhax.com/threads/uncharted-the-lost-legacy-ps4-story-trailer-at-e3-2017.2371/,6.352047284676626e-05
3114,PlayLink Title That's You Joins New PlayStation Games Next Week,https://www.psxhax.com/threads/playlink-title-thats-you-joins-new-playstation-games-next-week.2451/,https://www.psxhax.com/threads/sony-introduces-playlink-for-ps4-at-e3-2017-to-combine-devices.2373/,6.352047284676626e-05
279,PlayStation Plus Game Catalog Lineup Updates for December 2022,https://www.psxhax.com/threads/playstation-plus-game-catalog-lineup-updates-for-december-2022.14783/,https://www.psxhax.com/threads/new-playstation-plus-ps4-ps5-games-coming-in-december-2022.14725/,6.352047284676626e-05
2428,Fortnite Season 5: PS4 Announce and Battle Pass Launch Trailer,https://www.psxhax.com/threads/fortnite-season-5-ps4-announce-and-battle-pass-launch-trailer.5855/,https://www.psxhax.com/threads/fortnite-season-4-ps4-announce-trailer-and-details-unveiled.5174/,6.352047284676626e-05
3117,Until Dawn PS4 Joins PlayStation Plus Free Games for July 2017,https://www.psxhax.com/threads/until-dawn-ps4-joins-playstation-plus-free-games-for-july-2017.2445/,https://www.psxhax.com/threads/sony-introduces-playlink-for-ps4-at-e3-2017-to-combine-devices.2373/,6.352047284676626e-05
3119,ProDG For PlayStation 3 v470.1.0 PS3 *** Leak for Developers,https://www.psxhax.com/threads/prodg-for-playstation-3-v470-1-0-ps3-leak-for-developers.2440/,"https://www.psxhax.com/threads/ps3-debug-test-dech-and-reference-tool-decr-faq-by-cjpc.390/,https://www.psxhax.com/threads/hello-im-didler.854/#post-6550,https://www.psxhax.com/threads/prodg-for-playstation-3-v470-1-0-ps3-***-leak-for-developers.2440/#post-25871",6.352047284676626e-05
3121,Stack Clash Proof-of-Concept (PoC) for FreeBSD by Lattera,https://www.psxhax.com/threads/stack-clash-proof-of-concept-poc-for-freebsd-by-lattera.2436/,"https://www.psxhax.com/threads/stack-clash-vulnerability-in-linux-freebsd-openbsd-unix-oses.2411/,https://www.psxhax.com/threads/eapdev-experimental-toolchain-freebsd-9-for-arm-cortex-a8.2426/,https://www.psxhax.com/threads/stack-clash-vulnerability-in-linux-freebsd-openbsd-unix-oses.2411/page-3#post-25812",6.352047284676626e-05
450,"Hell Pie, Fobia: St. Dinfna Hotel, Oddworld: Stranger's Wrath HD & Krut: The Mythic Wings",https://www.psxhax.com/threads/hell-pie-fobia-st-dinfna-hotel-oddworld-strangers-wrath-hd-krut-the-mythic-wings.13654/,"https://www.psxhax.com/threads/latest-ps4-fake-pkg-fpkg-game-releases-by-scene-group-augety.13604/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/,https://www.psxhax.com/threads/stray-ps4-pkg-v1-03-update-by-fugazi-franky-backport-by-cyb1k.13476/",6.352047284676626e-05
2401,Black Ops 3 Online on PS4 5.05 Firmware Video by MODDEDWARFARE,https://www.psxhax.com/threads/black-ops-3-online-on-ps4-5-05-firmware-video-by-moddedwarfare.5889/,"https://www.psxhax.com/threads/call-of-duty-black-ops-iii-cod-bo3-ps4-mod-menu-demo-by-matrix.5010/,https://www.psxhax.com/threads/black-ops-3-online-on-ps4-5-05-firmware-video-by-moddedwarfare.5889/#post-121015,https://www.psxhax.com/threads/ps4-kernel-exploit-5-05-by-specterdev-kernel-dumper-and-payloads.5315/,https://www.psxhax.com/threads/access-the-ps4s-hard-drive-hdd-on-5-05-guide-by-moddedwarfare.5860/",6.352047284676626e-05
2398,Call of Duty: Black Ops 4 Multiplayer PS4 Beta Begins Today,https://www.psxhax.com/threads/call-of-duty-black-ops-4-multiplayer-ps4-beta-begins-today.5892/,https://www.psxhax.com/threads/call-of-duty-black-ops-4-multiplayer-ps4-beta-begins-today.5892/#post-121197,6.352047284676626e-05
2365,Destiny 2 and GOW3 Remastered Hit PS Plus Free Games Next Month,https://www.psxhax.com/threads/destiny-2-and-gow3-remastered-hit-ps-plus-free-games-next-month.5930/,https://www.psxhax.com/threads/sony-introduces-playlink-for-ps4-at-e3-2017-to-combine-devices.2373/,6.352047284676626e-05
2397,The Crew 2 Gold Edition & Tekken 7 Deals in Latest PSN Flash Sale,https://www.psxhax.com/threads/the-crew-2-gold-edition-tekken-7-deals-in-latest-psn-flash-sale.5893/,https://www.psxhax.com/threads/playstation-plus-free-games-for-august-2018-and-double-discounts.5890/,6.352047284676626e-05
3134,Sony's PlayStation 4 Pro Showcase Video from E3 2017,https://www.psxhax.com/threads/sonys-playstation-4-pro-showcase-video-from-e3-2017.2404/,"https://www.psxhax.com/threads/sonys-e3-2017-media-showcase-highlights-and-ps4-ps-vr-trailers.2380/,https://www.psxhax.com/threads/playstation-4-professional-ultimate-ps4-pro-faq-detailed.761/,https://www.psxhax.com/threads/ps4-pro-price-drop-not-planned-per-shuhei-yoshida-at-e3-2017.2388/",6.352047284676626e-05
2396,Dead Cells Heads to PlayStation 4 Next Week with New Releases,https://www.psxhax.com/threads/dead-cells-heads-to-playstation-4-next-week-with-new-releases.5894/,https://www.psxhax.com/threads/better-call-saul-season-2-begins-on-amc-tonight-puzzle-solved.189/page-2#post-121194,6.352047284676626e-05
2394,PS4 Homebrew Platform 2D Demo Video with LibOrbis by PSXITA,https://www.psxhax.com/threads/ps4-homebrew-platform-2d-demo-video-with-liborbis-by-psxita.5896/,"https://www.psxhax.com/threads/liborbis-ps4-homebrew-libraries-samples-by-bigboss-trials-fix.2838/,https://www.psxhax.com/threads/liborbispkg-library-for-ps4-pkgs-in-development-by-maxton.5856/,https://www.psxhax.com/threads/installing-psxitarch-linux-and-kodi-on-ps4-4-55-guide.5334/,https://www.psxhax.com/threads/ps4-homebrew-app-demo-by-vvildcard777-with-liborbis-and-ps4link.5823/,https://www.psxhax.com/threads/ps4-linux-on-slim-4-05-firmware-by-echs-installation-guide.3481/#post-77765,https://www.psxhax.com/threads/modplayer-via-liborbis-for-ps4-fmsx-5-05-support-by-bigboss.5821/",6.352047284676626e-05
457,Sir Lovelot v1.02 (8.03) Update PS4 PKG Backported by CyB1K,https://www.psxhax.com/threads/sir-lovelot-v1-02-8-03-update-ps4-pkg-backported-by-cyb1k.13589/,"https://www.psxhax.com/threads/persona4-the-ultimax-ultra-suplex-hold-backported-ps4-pkg-by-cyb1k.13578/,https://www.psxhax.com/threads/new-ps4-fake-pkg-fpkg-releases-by-scene-group-duplex.13201/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/",6.352047284676626e-05
458,New Additions to PlayStation Plus Game Catalog Lineup for August 2022,https://www.psxhax.com/threads/new-additions-to-playstation-plus-game-catalog-lineup-for-august-2022.13579/,https://www.psxhax.com/threads/new-playstation-plus-ps4-and-ps5-games-coming-in-august-2022.13365/,6.352047284676626e-05
460,PS4 OpenOrbis Mono Entrypoint for Homebrew with SDL2 by Marcussacana,https://www.psxhax.com/threads/ps4-openorbis-mono-entrypoint-for-homebrew-with-sdl2-by-marcussacana.13574/,"https://www.psxhax.com/threads/new-ps4-fake-pkg-fpkg-releases-by-scene-group-duplex.13201/,https://www.psxhax.com/threads/orbis-suite-3-0-beta-wip-for-ps4-devs-by-osm-made-oldschoolmodz.12859/,https://www.psxhax.com/threads/playstation-4-ps4-and-playstation-5-ps5-devkit-leak-rumors-surface.9932/,https://www.psxhax.com/threads/arabicguy-v1-1-gta-v-mod-menu-for-ps4-5-05-firmware-by-rf0odxm0dz.5905/,https://www.psxhax.com/threads/openorbis-ps4-toolchain-now-available-via-the-open-orbis-team.7453/,https://www.psxhax.com/threads/ps4load-ps4-self-file-loader-pkg-for-homebrew-developers-by-bucanero.12785/,https://www.psxhax.com/threads/ps4-orbisdev-shader-player-code-and-demo-via-masterzorag.7515/,https://www.psxhax.com/threads/abuse-sdl2-wip-port-ps4-homebrew-fork-via-dmiller423-znullptr.8720/,https://www.psxhax.com/threads/libluaps4-ps4-debug-module-and-libhb-updates-by-cfwprophet.5981/,https://www.psxhax.com/threads/sled-script-language-editor-and-debugger-ps4-homebrew-tools.3006/,https://www.psxhax.com/threads/unity-ps4-hen-compilation-demo-by-retrogamer74.5184/,https://www.psxhax.com/threads/runsquare-ps4-edition-lua-homebrew-game-by-osamuelalmeida.12608/,https://www.psxhax.com/threads/directpackageinstaller-tool-to-preview-send-ps4-pkgs-by-marcussacana.10223/,https://www.psxhax.com/threads/libhb-libhomebrew-ps4-homebrewing-library-by-cfwprophet.5239/,https://www.psxhax.com/threads/ps4-mono-ui-research-orbis-toolbox-for-homebrew-developers-by-osm-made-oldschoolmodz.9715/",6.352047284676626e-05
2372,Call of Duty: WWII Shadow War Fourth DLC Pack and PS4 Trailer,https://www.psxhax.com/threads/call-of-duty-wwii-shadow-war-fourth-dlc-pack-and-ps4-trailer.5923/,https://www.psxhax.com/threads/call-of-duty-wwii-playstation-4-days-of-summer-trailer-video.5908/,6.352047284676626e-05
3110,Call of Duty: Advanced Warfare PS4 EBOOT & ELF Files for Developers,https://www.psxhax.com/threads/call-of-duty-advanced-warfare-ps4-eboot-elf-files-for-developers.2461/,"https://www.psxhax.com/threads/how-to-get-a-ps4-with-firmware-at-1-76-or-below-for-hacking.99/,https://www.psxhax.com/threads/advanced-warfare-modding-offsets-for-ps4-1-76-by-dev_shootz.2453/,https://www.psxhax.com/threads/call-of-duty-4-modern-warfare-remastered-cusa03522-1-07-decrypted.1471/,https://www.psxhax.com/threads/advanced-warfare-modding-offsets-for-ps4-1-76-by-dev_shootz.2453/page-2#post-26069,https://www.psxhax.com/threads/ps4-dlclose-exploit-for-playstation-4-firmware-1-76-is-released.325/",6.352047284676626e-05
2447,Index.dat PS4 Encrypter / Decrypter Utility by Red-EyeX32,https://www.psxhax.com/threads/index-dat-ps4-encrypter-decrypter-utility-by-red-eyex32.5825/,"https://www.psxhax.com/threads/orbispkg-ps4-tool-view-edit-retail-fake-packages-by-red-eyex32.5806/,https://www.psxhax.com/threads/undat-ps4-index-dat-decrypter-ported-from-ps3-by-zecoxao.5104/",6.352047284676626e-05
3103,Xstation: The XBox One / PS4 Combo Console Demo by Ed's Junk,https://www.psxhax.com/threads/xstation-the-xbox-one-ps4-combo-console-demo-by-eds-junk.2477/,https://www.psxhax.com/threads/playbook-4-s-playbook-4-pro-ps4-slim-laptop-mods-demo-video.1699/,6.352047284676626e-05
436,Last Stand for Call of Duty: Vanguard and Warzone Launches Today,https://www.psxhax.com/threads/last-stand-for-call-of-duty-vanguard-and-warzone-launches-today.13850/,"https://www.psxhax.com/threads/call-of-duty-vanguard-warzone-mercenaries-of-fortune-out-june-22nd.13089/,https://www.psxhax.com/threads/call-of-duty-modern-warfare-ii-hits-ps4-and-ps5-on-october-28th.13040/,https://www.psxhax.com/threads/damage-shield-mitigation-technique-added-to-ricochet-anti-cheat-technology.12199/,https://www.psxhax.com/threads/call-of-duty-modern-warfare-ii-campaign-early-access-multiplayer-beta.13825/",6.352047284676626e-05
3062,The Long Dark Joins New PlayStation Games for Week of August 1st,https://www.psxhax.com/threads/the-long-dark-joins-new-playstation-games-for-week-of-august-1st.2590/,https://www.psxhax.com/threads/the-long-dark-ps4-launch-trailer-and-wintermute-announcement.2240/,6.352047284676626e-05
2546,ESP8266 Flash Dumper Tools to Dump Your ESP8266 Firmware to .bin,https://www.psxhax.com/threads/esp8266-flash-dumper-tools-to-dump-your-esp8266-firmware-to-bin.5112/,"https://www.psxhax.com/threads/how-to-flash-an-esp8266-ps4-device-on-windows-guide-by-greensmoke.5277/,https://www.psxhax.com/threads/ps4-exploit-host-rick-and-morty-peh-theme-by-ignacio1420-arrives.5093/,https://www.psxhax.com/threads/ps3xploit-sketch-for-ps3-on-esp8266-devices-offline-by-imedox.5062/",6.352047284676626e-05
3065,Official PS4 / PS5 Symbol Codes by BannerR3 (Bann3r) & PS4 Emoji Tool,https://www.psxhax.com/threads/official-ps4-ps5-symbol-codes-by-bannerr3-bann3r-ps4-emoji-tool.2578/,https://www.psxhax.com/threads/ps5-elf-loader-plugin-for-ida-7-5-with-ps5-symbols-by-flatz.12908/,6.352047284676626e-05
419,Red Dead Redemption 2 (RDR2) North Beta PS4 Mod Menu and Demo Video,https://www.psxhax.com/threads/red-dead-redemption-2-rdr2-north-beta-ps4-mod-menu-and-demo-video.14101/,"https://www.psxhax.com/threads/red-dead-redemption-2-rdr2-ps4-havana-mod-menu-by-0x199-arrives.12524/,https://www.psxhax.com/threads/lamance-1-00-beta-gta-v-mod-menu-payload-updated-by-david1337hax.13311/,https://www.psxhax.com/threads/ps4-payload-injector-3-1-windows-gui-app-by-thewizwiki-ps4-elf-injector-by-sonysnightmare.7538/,https://www.psxhax.com/threads/ps4-payload-guest-list-pkg-with-multi-language-support-wip-by-al-azif.10377/,https://www.psxhax.com/threads/ps4-rdr2-oysters-mod-menu-v1-3-6-released-by-rf0odxm0dz.12824/,https://www.psxhax.com/threads/how-to-make-a-gta-5-ps4-payload-mod-menu-for-the-9-00-jailbreak.13848/,https://www.psxhax.com/threads/ps4-rdr2-oysters-mod-menu-v1-3-5-with-1-29-support-by-rf0odxm0dz.11712/,https://www.psxhax.com/threads/poobs4-ps4-9-00-jailbreak-exploit-via-chendochap-with-updated-payloads.10492/",6.352047284676626e-05
2542,Monster Hunter: World & Persona 5 Featured in PSN Golden Week Sale,https://www.psxhax.com/threads/monster-hunter-world-persona-5-featured-in-psn-golden-week-sale.5130/,https://www.psxhax.com/threads/japan-inspired-psn-title-discounts-to-70-off-during-golden-week-sale.2231/,6.352047284676626e-05
2538,NetCheat PS4RPC: JKPatch RPC with PS4 NetCheat by iCyb3r,https://www.psxhax.com/threads/netcheat-ps4rpc-jkpatch-rpc-with-ps4-netcheat-by-icyb3r.5144/,"https://www.psxhax.com/threads/netcheat-api-for-ps4-4-05-firmware-by-bisoon-for-game-cheats.4292/,https://www.psxhax.com/threads/ps4-cheat-list-listing-of-ps4-cheat-codes-offsets-on-github.4737/,https://www.psxhax.com/threads/netcheat-api-for-ps4-4-05-firmware-by-bisoon-for-game-cheats.4292/page-15#post-90070,https://www.psxhax.com/threads/jkpatch-ps4-4-05-jailbreak-kernel-patches-process-memory-view-tool.4235/",6.352047284676626e-05
2530,PS Now Gets PS2 Games: Classic PlayStation 2 Titles Join Library,https://www.psxhax.com/threads/ps-now-gets-ps2-games-classic-playstation-2-titles-join-library.5175/,https://www.psxhax.com/threads/how-to-create-emulated-ps2-ps4-packages-pkgs-guide-by-g991.3644/,6.352047284676626e-05
425,Guilty Gear Strive v1.21 (9.60) Backported PS4 PKGs and DLC Pack,https://www.psxhax.com/threads/guilty-gear-strive-v1-21-9-60-backported-ps4-pkgs-and-dlc-pack.13996/,"https://www.psxhax.com/threads/kingdoms-of-amalur-re-reckoning-v1-12-9-04-ps4-pkg-by-backport893.13964/,https://www.psxhax.com/threads/latest-ps4-fake-pkg-fpkg-game-releases-by-scene-group-augety.13604/,https://www.psxhax.com/threads/psxhax-member-verification-thread-for-requesting-blue-verified-badge.5824/,https://www.psxhax.com/threads/psxhax-member-verification-ps4-fake-pkg-fpkg-sharing-guide.7855/",6.352047284676626e-05
2523,DI-AR15 for Defiance / Defiance 2050 by Quake of SubZero DeZigns,https://www.psxhax.com/threads/di-ar15-for-defiance-defiance-2050-by-quake-of-subzero-dezigns.5192/,https://www.psxhax.com/threads/retrolist-retroarch-tool-updated-by-quake-of-subzero-dezigns.3458/,6.352047284676626e-05
3076,MTX Key PS4 Jailbreak ModChip Demonstration Video,https://www.psxhax.com/threads/mtx-key-ps4-jailbreak-modchip-demonstration-video.2552/,"https://www.psxhax.com/threads/ps4-gamesharing-modchip-matrix-mtx-key-installation-overview.2515/,https://www.psxhax.com/threads/mtx-key-ps4-jailbreak-modchip-demonstration-video.2552/#post-27211,https://www.psxhax.com/threads/ps4-gamesharing-modchip-matrix-mtx-key-installation-overview.2515/page-2#post-27100,https://www.psxhax.com/threads/mtx-key-ps4-modchip-latest-demo-videos-and-reseller-listing.2509/",6.352047284676626e-05
2520,PSN Totally Digital Pre-Order Discounts & Savings on Sale Titles,https://www.psxhax.com/threads/psn-totally-digital-pre-order-discounts-savings-on-sale-titles.5205/,https://www.psxhax.com/threads/playstation-store-totally-digital-event-and-ps-plus-discounts.5103/,6.352047284676626e-05
2503,PS4 Traffic Shaper to Decrease Latency and Increase Throughput,https://www.psxhax.com/threads/ps4-traffic-shaper-to-decrease-latency-and-increase-throughput.5267/,https://www.psxhax.com/threads/how-to-increase-your-playstation-4-download-speed-with-video-demo.1571/,6.352047284676626e-05
2492,ESPHost PS4Xploit Payloads for PS4 ESP8266 Devices by CupeCups,https://www.psxhax.com/threads/esphost-ps4xploit-payloads-for-ps4-esp8266-devices-by-cupecups.5311/,https://www.psxhax.com/threads/how-to-flash-an-esp8266-ps4-device-on-windows-guide-by-greensmoke.5277/,6.352047284676626e-05
2478,Sony Unveils Latest PlayStation 4 TV Spot: Play Fearlessly,https://www.psxhax.com/threads/sony-unveils-latest-playstation-4-tv-spot-play-fearlessly.5651/,https://www.psxhax.com/threads/playstation-days-of-play-2018-limited-edition-blue-ps4-incoming.5432/,6.352047284676626e-05
3091,Destiny 2 Beta Pre-load is Now Live for PlayStation 4,https://www.psxhax.com/threads/destiny-2-beta-pre-load-is-now-live-for-playstation-4.2506/,"https://www.psxhax.com/threads/glacier-white-limited-edition-destiny-2-ps4-pro-bundle-announced.2491/,https://www.psxhax.com/threads/destiny-2-ps4-open-beta-launch-trailer-begins-on-july-18th.2475/",6.352047284676626e-05
2473,PlayStation Store Days of Play Offers PSN Game and Movie Deals,https://www.psxhax.com/threads/playstation-store-days-of-play-offers-psn-game-and-movie-deals.5749/,https://www.psxhax.com/threads/playstation-days-of-play-2018-limited-edition-blue-ps4-incoming.5432/,6.352047284676626e-05
2471,Strike Elite Unity PS4 FPS Homebrew Game by Jyuce for 5.05 OFW,https://www.psxhax.com/threads/strike-elite-unity-ps4-fps-homebrew-game-by-jyuce-for-5-05-ofw.5752/,"https://www.psxhax.com/threads/ps4-kernel-exploit-5-05-by-specterdev-kernel-dumper-and-payloads.5315/,https://www.psxhax.com/threads/soldier-mayhem-ps4-homebrew-pkg-for-4-55-by-snakeplissken.5438/,https://www.psxhax.com/threads/unity-ps4-hen-compilation-demo-by-retrogamer74.5184/",6.352047284676626e-05
2368,PS Vue Launches Local TV Broadcast Stations for Football Season,https://www.psxhax.com/threads/ps-vue-launches-local-tv-broadcast-stations-for-football-season.5927/,"https://www.psxhax.com/threads/streaming-sites-for-new-films-movies-tv-shows-online-for-free.1504/,https://www.psxhax.com/threads/new-sony-playstation-vue-campaign-change-the-way-you-watch.2894/",6.352047284676626e-05
2362,Sony's Latest PSN Flash Sale Features Discounts on Fan Favorites,https://www.psxhax.com/threads/sonys-latest-psn-flash-sale-features-discounts-on-fan-favorites.5933/,https://www.psxhax.com/threads/pax-west-2018-featured-playstation-4-pro-and-ps-vr-games.5929/,6.352047284676626e-05
